MW,LogP,HBD,HBA,TPSA,RotatableBonds,AromaticRings,AliphaticRings,Heteroatoms,HeavyAtoms,FractionCSP3,MolMR,BertzCT,Chi0v,Rings,Lipinski_MW,Lipinski_LogP,Lipinski_HBD,Lipinski_HBA,Target,log_Target
463.4050000000002,5.451400000000006,1,4,53.010000000000005,6,2,2,7,31,0.4583333333333333,124.89030000000005,855.4113657458568,18.986037658868526,4,0,1,0,0,3.0,1.0986122886681098
415.57400000000007,4.107400000000005,4,5,81.95,16,2,0,5,30,0.52,120.52610000000004,669.6925954093844,17.931322873908943,2,0,0,0,0,58.0,4.060443010546419
364.83200000000016,5.211340000000003,1,3,55.120000000000005,3,4,0,5,26,0.14285714285714285,104.79480000000005,1151.8080538151207,15.209691430694976,4,0,1,0,0,4.0,1.3862943611198906
355.39700000000016,4.429620000000003,1,4,78.91,3,4,0,5,27,0.13636363636363635,104.49980000000005,1238.7397323144946,15.023011607167252,4,0,0,0,0,3.0,1.0986122886681098
398.3840000000001,5.5767400000000045,1,3,55.120000000000005,3,4,0,7,29,0.18181818181818182,104.78680000000004,1238.7397323144946,15.709691430694974,4,0,1,0,0,5.6,1.7227665977411035
380.8310000000002,4.911520000000003,1,4,64.35000000000001,4,4,0,6,27,0.14285714285714285,106.60980000000005,1167.8064424360196,15.617939721158839,4,0,0,0,0,4.0,1.3862943611198906
364.83200000000016,5.211340000000003,1,3,55.120000000000005,3,4,0,5,26,0.14285714285714285,104.79480000000005,1151.8080538151207,15.209691430694976,4,0,1,0,0,7.0,1.9459101490553132
398.3840000000002,5.5767400000000045,1,3,55.120000000000005,3,4,0,7,29,0.18181818181818182,104.78680000000004,1238.7397323144946,15.709691430694974,4,0,1,0,0,23.0,3.1354942159291497
398.3840000000002,5.5767400000000045,1,3,55.120000000000005,3,4,0,7,29,0.18181818181818182,104.78680000000004,1238.7397323144946,15.709691430694974,4,0,1,0,0,3.0,1.0986122886681098
344.41400000000016,4.866360000000004,1,3,55.120000000000005,3,4,0,4,26,0.18181818181818182,104.52180000000006,1151.8080538151207,15.075798011667294,4,0,0,0,0,3.0,1.0986122886681098
408.4790000000002,3.9614400000000014,1,5,89.26,4,4,0,7,29,0.18181818181818182,112.89460000000005,1368.8490381466486,17.117039463986607,4,0,0,0,0,3.0,1.0986122886681098
360.41300000000007,4.566540000000003,1,4,64.35,4,4,0,5,27,0.18181818181818182,106.33680000000003,1167.8064424360193,15.484046302131157,4,0,0,0,0,5.0,1.6094379124341003
344.41400000000016,4.866360000000004,1,3,55.120000000000005,3,4,0,4,26,0.18181818181818182,104.52180000000006,1151.8080538151207,15.075798011667294,4,0,0,0,0,5.0,1.6094379124341003
348.3770000000001,4.697040000000003,1,3,55.120000000000005,3,4,0,5,26,0.14285714285714285,99.74280000000005,1151.8080538151207,14.453762484676522,4,0,0,0,0,3.0,1.0986122886681098
482.0710000000002,3.5272000000000014,5,7,97.38000000000001,13,3,0,9,31,0.4090909090909091,131.90769999999998,980.6861121399697,19.584364777094404,3,0,0,0,0,11.0,2.3978952727983707
516.5160000000002,4.180600000000003,5,7,97.38000000000001,13,3,0,10,32,0.4090909090909091,136.91769999999994,1025.8631966704806,20.64090792693246,3,1,0,0,0,35.0,3.5553480614894135
482.0710000000002,3.5272000000000014,5,7,97.38000000000001,13,3,0,9,31,0.4090909090909091,131.90769999999998,980.6861121399697,19.584364777094404,3,0,0,0,0,20.0,2.995732273553991
373.4160000000001,4.320700000000002,3,5,91.93,6,4,0,7,28,0.09523809523809523,108.4771,1062.194364657405,15.268883514200077,4,0,0,0,0,12.0,2.4849066497880004
469.5030000000001,6.149400000000005,1,4,55.4,3,2,2,7,34,0.3333333333333333,122.52070000000002,1168.094576887571,19.469004275499007,4,0,1,0,0,9.12,2.21046980408624
415.5330000000001,5.520700000000005,1,4,55.4,4,2,2,4,31,0.3333333333333333,122.13570000000001,1054.7812135660124,18.619567906847493,4,0,1,0,0,150.0,5.0106352940962555
387.35,2.1614999999999993,3,8,113.77000000000001,6,4,0,11,28,0.17647058823529413,95.32820000000001,1069.1344547086428,14.596017474995996,4,0,0,0,0,7.24,1.979621206397625
409.5050000000002,4.756720000000004,0,5,47.36,5,3,1,6,30,0.4166666666666667,116.64700000000005,1061.6288885279155,17.767788169076198,4,0,0,0,0,7.41,2.0028304393079956
405.5310000000002,4.555800000000004,2,8,89.75999999999999,5,3,1,8,29,0.3333333333333333,117.92740000000005,1018.4321427211677,17.38309810077225,4,0,0,0,0,95.5,4.5591262474866845
396.51700000000005,1.2104999999999992,4,10,129.21,9,2,1,10,27,0.7647058823529411,103.77410000000005,718.9586921846073,16.56160218045559,3,0,0,0,0,6.0,1.791759469228055
354.4580000000001,3.2021000000000015,3,7,87.89,8,3,0,7,26,0.42105263157894735,104.26420000000005,815.8705251533216,15.476190474576443,3,0,0,0,0,123.03,4.812428228072077
460.8840000000001,3.02442,3,5,90.48,7,2,1,11,31,0.5,108.20870000000005,848.4037380526561,17.632666507740005,3,0,0,0,0,3.0,1.0986122886681098
481.3020000000002,3.3694000000000006,3,5,90.48,7,2,1,12,31,0.47368421052631576,108.48170000000003,848.403738052656,17.766559926767695,3,0,0,0,0,3.0,1.0986122886681098
495.3290000000002,3.6778200000000014,3,5,90.48,7,2,1,12,32,0.5,113.21870000000004,892.6049090558197,18.68920965757806,3,0,0,0,0,3.0,1.0986122886681098
331.4000000000001,3.0130800000000013,0,4,56.46,1,2,3,5,24,0.21052631578947367,97.56300000000003,998.2454411355596,13.689812419049648,5,0,0,0,0,114.82,4.743365684739491
331.40100000000007,1.7311999999999996,4,6,106.69,6,3,0,8,23,0.26666666666666666,90.68290000000002,814.1156376511582,13.352949125866179,3,0,0,0,0,3.0,1.0986122886681098
609.5320000000002,2.9097,4,7,140.82999999999998,10,3,2,13,40,0.4074074074074074,152.80419999999975,1509.991897839578,23.858557294154824,5,1,0,0,0,21.0,3.044522437723423
254.31400000000002,3.5486000000000013,1,3,41.99,2,3,0,4,18,0.0,74.01520000000004,638.3395092803949,10.276359180062045,3,0,0,0,0,150.0,5.0106352940962555
284.34000000000003,3.5572000000000017,1,4,51.22,3,3,0,5,20,0.06666666666666667,80.56720000000003,729.0791157694616,11.607257201336282,3,0,0,0,0,74.0,4.30406509320417
480.94900000000047,0.8699999999999988,3,9,135.68,8,2,1,11,33,0.5454545454545454,121.97180000000004,1046.1763895694944,19.25366693500998,3,0,0,0,0,7.5,2.0149030205422647
392.8430000000001,1.3892999999999993,3,6,117.07999999999998,4,2,1,9,27,0.4444444444444444,100.4497,907.5398765080113,15.459427621983485,3,0,0,0,0,3.0,1.0986122886681098
430.4760000000002,2.6991000000000005,3,6,91.26,6,2,2,8,31,0.43478260869565216,113.04930000000003,923.0496515123382,17.435549483533908,4,0,0,0,0,3.0,1.0986122886681098
446.9310000000002,3.213400000000002,3,6,91.26,6,2,2,8,31,0.43478260869565216,118.10130000000001,923.0496515123382,18.19147842955236,4,0,0,0,0,8.0,2.0794415416798357
479.4040000000002,4.363300000000003,1,5,62.239999999999995,7,2,2,8,32,0.4583333333333333,124.68380000000006,868.1662532480201,19.34187970652509,4,0,0,0,0,3.0,1.0986122886681098
368.5130000000001,2.51842,3,10,109.84,6,3,0,10,23,0.38461538461538464,96.20490000000001,781.5810030434716,15.056566961616532,3,0,0,0,0,3.0,1.0986122886681098
