MW,LogP,HBD,HBA,TPSA,RotatableBonds,AromaticRings,AliphaticRings,Heteroatoms,HeavyAtoms,FractionCSP3,MolMR,BertzCT,Chi0v,Rings,Lipinski_MW,Lipinski_LogP,Lipinski_HBD,Lipinski_HBA,Target,log_Target
418.5220000000002,4.906240000000004,1,5,75.02000000000001,4,4,1,7,30,0.2608695652173913,118.90470000000002,1210.0559296201009,17.752761247892764,5,0,0,0,0,150.0,5.0106352940962555
551.6250000000002,4.203900000000004,2,10,145.65,10,4,0,12,39,0.25925925925925924,144.65729999999982,1474.4209692743436,22.767120824669668,4,1,0,0,0,4.79,1.5665304114228238
406.5190000000001,2.975100000000001,3,9,101.78999999999999,5,3,1,9,29,0.3,116.94610000000003,1018.4321427211677,17.1759913195857,4,0,0,0,0,12.3,2.509599262378372
463.3180000000001,3.0760000000000005,4,5,110.77000000000001,4,2,1,12,29,0.23529411764705882,108.79670000000002,992.5740980358345,17.204846715542008,3,0,0,0,0,41.35,3.7220724214697003
463.3180000000001,3.0760000000000005,4,5,110.77000000000001,4,2,1,12,29,0.23529411764705882,108.79670000000002,992.5740980358345,17.204846715542008,3,0,0,0,0,3.0,1.0986122886681098
424.54100000000017,4.353920000000004,1,3,49.410000000000004,6,3,1,6,30,0.25,117.01850000000002,1082.5350748612848,17.70040014503983,4,0,0,0,0,150.0,5.0106352940962555
427.53000000000014,3.294920000000001,2,6,105.97999999999999,8,3,0,9,30,0.2857142857142857,115.18270000000003,1066.6998975032943,17.97884678355241,3,0,0,0,0,56.0,4.02535169073515
220.291,2.9785000000000013,2,1,41.81,5,2,0,3,16,0.38461538461538464,64.86610000000002,448.00629176586335,9.300249724890095,2,0,0,0,0,74.13,4.305820308668628
248.32600000000002,1.9055999999999995,3,3,57.279999999999994,6,2,0,4,18,0.42857142857142855,72.93920000000004,475.4988967851899,10.811127332664299,2,0,0,0,0,7.59,2.0268315914075385
248.32600000000002,1.9055999999999995,3,3,57.279999999999994,6,2,0,4,18,0.42857142857142855,72.93920000000004,475.4988967851899,10.811127332664299,2,0,0,0,0,150.0,5.0106352940962555
295.408,1.3211999999999997,2,3,65.2,6,2,0,6,20,0.42857142857142855,82.24020000000004,663.1262645084533,12.91917646813742,2,0,0,0,0,8.0,2.0794415416798357
161.16,1.8660999999999999,2,1,53.089999999999996,1,2,0,3,12,0.0,45.25800000000002,385.2858603413604,6.2422132319119505,2,0,0,0,0,10.96,2.3942522815198695
1065.703,10.342519999999995,4,12,164.51999999999998,18,6,2,20,72,0.3269230769230769,279.9181,2989.246397322736,42.853531773959496,8,1,1,0,1,17.38,2.8553201198372458
454.6590000000003,2.8249000000000013,2,4,64.68,8,1,3,6,33,0.7037037037037037,131.83840000000004,751.5028064436807,20.46970783806247,4,0,0,0,0,10.47,2.3485140248824456
168.19599999999997,2.0176,1,3,38.91,0,2,0,4,11,0.0,43.99040000000001,379.83768239703653,6.3593240166592775,2,0,0,0,0,5.75,1.749199854809259
194.259,2.2771999999999997,1,4,48.14,2,2,0,4,13,0.2222222222222222,55.201400000000014,406.895573704464,8.096714615300462,2,0,0,0,0,74.13,4.305820308668628
194.259,2.2771999999999997,1,4,48.14,2,2,0,4,13,0.2222222222222222,55.201400000000014,406.895573704464,8.096714615300462,2,0,0,0,0,12.02,2.4865719291070616
210.25799999999995,1.2086999999999997,3,5,79.37,2,2,0,5,14,0.2222222222222222,55.70800000000001,446.25140426369984,8.212650027833437,2,0,0,0,0,150.0,5.0106352940962555
387.50500000000005,4.135100000000003,2,5,84.22,7,2,1,7,27,0.45,105.87750000000007,780.1196870324527,16.29673132226278,3,0,0,0,0,16.98,2.8320361808832013
448.5480000000002,4.253300000000003,1,7,68.1,7,4,1,8,32,0.25,124.73120000000004,1228.7780833682862,18.81571007673588,5,0,0,0,0,150.0,5.0106352940962555
515.6080000000003,4.826000000000004,0,6,44.730000000000004,5,4,2,8,38,0.3333333333333333,146.1319999999998,1369.1803413443183,21.537708936557294,6,1,0,0,0,14.45,2.670694414558441
314.411,1.4589999999999999,2,7,83.58,10,1,0,8,21,0.5384615384615384,84.40080000000003,442.358296621747,13.404394866098164,1,0,0,0,0,3.0,1.0986122886681098
500.5170000000002,5.739800000000004,2,3,78.87,9,3,0,9,36,0.25925925925925924,129.5335,1170.4053422597249,19.932345567251264,3,1,1,0,0,25.12,3.223664341599998
500.5170000000002,5.739800000000004,2,3,78.87,9,3,0,9,36,0.25925925925925924,129.5335,1170.4053422597249,19.932345567251264,3,1,1,0,0,18.2,2.9014215940827497
364.42300000000006,3.036500000000001,3,5,118.71999999999998,8,2,0,8,25,0.23529411764705882,94.68820000000004,817.8420742491606,14.545074125823652,2,0,0,0,0,144.54,4.973556285854835
421.5040000000002,4.822100000000004,2,6,89.33,3,5,1,6,32,0.19230769230769232,126.17120000000003,1438.2403927249682,17.73318530852765,6,0,0,0,0,16.98,2.8320361808832013
697.7780000000002,4.754120000000005,6,12,201.30999999999997,2,2,3,13,50,0.4864864864864865,183.81519999999963,1716.3697448855073,29.676709779401595,5,1,0,1,1,3.0,1.0986122886681098
576.1,3.2135000000000016,3,9,123.58,9,4,1,13,38,0.28,146.42289999999983,1505.270529892448,22.828088402959086,5,1,0,0,0,16.0,2.772588722239781
576.1,3.2135000000000016,3,9,123.58,9,4,1,13,38,0.28,146.42289999999983,1505.270529892448,22.828088402959086,5,1,0,0,0,20.0,2.995732273553991
576.1,3.2135000000000016,3,9,123.58,9,4,1,13,38,0.28,146.42289999999983,1505.270529892448,22.828088402959086,5,1,0,0,0,28.0,3.332204510175204
576.1,3.2135000000000016,3,9,123.58,9,4,1,13,38,0.28,146.42289999999983,1505.270529892448,22.828088402959086,5,1,0,0,0,26.0,3.258096538021482
464.5910000000002,2.8882000000000003,5,7,110.27000000000001,11,4,0,8,33,0.28,131.73369999999997,1184.51097670395,19.0681275965605,4,0,0,0,0,3.0,1.0986122886681098
401.9820000000001,3.6914000000000025,2,3,44.370000000000005,5,1,5,5,28,0.6956521739130435,112.53690000000005,682.2696878530934,17.438738294367834,6,0,0,0,0,4.46,1.4951487660319727
401.9820000000001,3.6914000000000025,2,3,44.370000000000005,5,1,5,5,28,0.6956521739130435,112.53690000000005,682.2696878530934,17.438738294367834,6,0,0,0,0,4.0,1.3862943611198906
538.6520000000004,3.5348200000000025,1,8,82.94,5,4,2,9,40,0.3225806451612903,159.21419999999966,1563.711425468327,22.96852005946964,6,1,0,0,0,6.0,1.791759469228055
361.87300000000016,3.853620000000002,3,3,78.00999999999999,4,2,1,6,25,0.47368421052631576,98.75570000000003,720.2466270777918,15.1957174455558,3,0,0,0,0,57.0,4.04305126783455
434.9680000000003,2.6466199999999995,4,6,113.4,7,2,1,8,30,0.5454545454545454,117.45620000000004,838.9184193491595,18.15905873730806,3,0,0,0,0,3.0,1.0986122886681098
519.6270000000003,5.122900000000005,1,7,110.33000000000001,8,4,1,10,37,0.2962962962962963,139.89499999999987,1397.7083663266,21.394786601831292,5,1,1,0,0,35.0,3.5553480614894135
519.6270000000003,5.122900000000005,1,7,110.33000000000001,8,4,1,10,37,0.2962962962962963,139.89499999999987,1397.7083663266,21.394786601831292,5,1,1,0,0,9.5,2.2512917986064953
353.42600000000004,3.019560000000001,1,6,81.41,6,3,0,7,26,0.3684210526315789,99.55470000000003,903.3564609263422,15.536072383245706,3,0,0,0,0,4.17,1.4279160358107101
339.399,2.629460000000001,1,6,81.41,5,3,0,7,25,0.3333333333333333,94.93770000000002,887.9281649353564,14.828965602059158,3,0,0,0,0,3.09,1.128171090909654
448.8320000000001,5.797200000000004,0,6,73.93,7,4,0,10,31,0.23809523809523808,107.60700000000001,1150.0959420196004,16.82036707924612,4,0,1,0,0,24.55,3.2007118542405295
330.749,1.8907,3,5,122.63000000000001,5,2,0,9,21,0.08333333333333333,75.81920000000002,735.5860405103489,12.110053444098986,2,0,0,0,0,3.0,1.0986122886681098
241.31900000000005,3.2502000000000004,1,3,41.57,3,3,0,4,17,0.07692307692307693,69.89170000000001,569.0294094872062,9.945080997095062,3,0,0,0,0,91.0,4.51085950651685
421.4530000000002,1.8468000000000002,2,8,104.89,3,3,2,8,31,0.34782608695652173,113.58060000000002,1294.0884605973604,17.598641050396072,5,0,0,0,0,3.24,1.1755733298042381
392.41100000000023,2.3476,2,7,101.65000000000002,2,3,2,7,29,0.3181818181818182,105.56760000000003,1247.4940601929932,16.151427454896115,5,0,0,0,0,23.99,3.177637076851603
507.9820000000002,3.226300000000001,2,9,108.12,6,4,1,11,36,0.28,137.9784999999999,1354.0747146308795,20.68281498509756,5,1,0,0,0,12.59,2.532902848056256
493.95500000000015,2.8378000000000005,2,9,108.12,6,4,1,11,35,0.25,133.3834999999999,1323.4196241276807,19.812571497094485,5,0,0,0,0,12.3,2.509599262378372
302.83,4.393880000000003,1,3,49.81,5,2,0,4,20,0.1875,84.87840000000003,587.1805298596933,12.493568140188586,2,0,0,0,0,150.0,5.0106352940962555
500.6630000000005,5.395100000000006,0,5,55.57,7,3,4,6,37,0.4838709677419355,142.32639999999986,1167.045855806258,21.850113750408617,7,1,1,0,0,110.0,4.700480365792417
254.285,3.1057000000000015,1,2,54.37,4,2,0,3,19,0.125,72.36730000000003,590.4451923661837,10.537212868323945,2,0,0,0,0,53.7,3.983413001514819
254.285,3.1057000000000015,1,2,54.37,4,2,0,3,19,0.125,72.36730000000003,590.4451923661837,10.537212868323945,2,0,0,0,0,21.0,3.044522437723423
254.285,3.1057000000000015,1,2,54.37,4,2,0,3,19,0.125,72.36730000000003,590.4451923661837,10.537212868323945,2,0,0,0,0,21.3,3.0587070727153796
360.837,4.680000000000004,0,4,52.6,6,2,0,5,25,0.3,97.26150000000003,724.6127076208168,15.46303900358977,2,0,0,0,0,54.0,3.9889840465642745
254.285,3.1057000000000015,1,2,54.37,4,2,0,3,19,0.125,72.36730000000003,590.4451923661837,10.537212868323945,2,0,0,0,0,3.0,1.0986122886681098
480.5940000000005,2.6183000000000005,0,9,75.96000000000001,5,3,3,10,34,0.4583333333333333,128.59500000000003,1090.8771572701107,19.82264128116541,6,0,0,0,0,50.12,3.9144201300278674
498.08700000000044,5.272300000000005,0,4,38.77,8,2,4,6,35,0.5517241379310345,138.4973999999999,952.857720340988,21.589199816743637,6,0,1,0,0,60.0,4.0943445622221
478.6840000000003,4.533240000000004,2,6,93.09,6,2,1,9,32,0.5652173913043478,130.9307,1022.6933037539087,21.361190545058623,3,0,0,0,0,5.0,1.6094379124341003
401.8900000000001,4.520300000000003,3,3,86.63000000000001,5,2,1,6,28,0.36363636363636365,108.83230000000006,844.0920742491605,16.336016543588542,3,0,0,0,0,12.5,2.5257286443082556
420.54600000000016,3.3652000000000015,3,9,101.78999999999999,5,3,1,9,30,0.3333333333333333,121.56310000000003,1032.1405381875506,17.88309810077225,4,0,0,0,0,19.5,2.970414465569701
462.58300000000025,3.624100000000002,2,9,110.07000000000002,5,3,1,10,33,0.34782608695652173,130.94740000000002,1162.989260090001,19.738559986736067,4,0,0,0,0,150.0,5.0106352940962555
445.54500000000024,2.0781199999999993,3,6,130.14999999999998,7,2,1,10,31,0.42857142857142855,114.97440000000005,959.3387605423251,18.24336457688017,3,0,0,0,0,4.27,1.451613827240533
280.32300000000004,4.247200000000003,0,3,39.44,3,3,0,3,21,0.16666666666666666,83.68400000000004,804.3110765052269,11.99824756328785,3,0,0,0,0,109.65,4.697293474863897
375.87100000000015,4.425600000000004,1,3,40.540000000000006,6,2,1,5,26,0.38095238095238093,100.98730000000005,709.6385569005645,15.383082995323532,3,0,0,0,0,14.24,2.65605490598383
459.5580000000002,4.8807000000000045,3,5,99.88000000000001,11,2,0,7,33,0.46153846153846156,126.43940000000005,936.9938710828803,19.878138471392695,2,0,0,0,0,10.72,2.372111155642656
459.5580000000002,4.8807000000000045,3,5,99.88000000000001,11,2,0,7,33,0.46153846153846156,126.43940000000005,936.9938710828803,19.878138471392695,2,0,0,0,0,10.0,2.302585092994046
381.44000000000017,2.0690999999999997,4,5,110.96000000000001,5,3,2,9,28,0.42105263157894735,104.94780000000003,953.0080059620292,15.494636181681566,5,0,0,0,0,3.0,1.0986122886681098
218.26,1.1734999999999998,3,4,89.95,3,2,0,5,16,0.18181818181818182,63.212500000000006,437.7835745863755,9.026670282288125,2,0,0,0,0,3.63,1.2892326482767593
449.55500000000023,3.152100000000001,1,6,102.47,4,2,3,8,33,0.6,123.30270000000004,1080.9264992016188,19.341661899208106,5,0,0,0,0,30.2,3.407841924380824
449.55500000000023,3.152100000000001,1,6,102.47,4,2,3,8,33,0.6,123.30270000000004,1080.9264992016188,19.341661899208106,5,0,0,0,0,9.33,2.2332350148592526
296.153,4.364100000000001,2,2,49.33,4,2,0,5,19,0.07142857142857142,77.52650000000003,570.4873475976801,11.371807389533116,2,0,0,0,0,87.1,4.467056883858457
296.153,4.364100000000001,2,2,49.33,4,2,0,5,19,0.07142857142857142,77.52650000000003,570.4873475976801,11.371807389533116,2,0,0,0,0,80.0,4.382026634673881
221.25900000000001,4.027100000000002,0,2,22.12,2,3,0,2,17,0.0,68.25900000000004,618.369256849775,9.206314847049708,3,0,0,0,0,150.0,5.0106352940962555
372.4460000000001,3.8934000000000024,1,6,69.68,7,3,0,7,26,0.2631578947368421,102.66870000000004,891.5423521693492,15.683266806257851,3,0,0,0,0,150.0,5.0106352940962555
494.6310000000005,4.317700000000004,1,4,58.64000000000001,7,2,4,7,36,0.5172413793103449,136.58009999999993,1044.4557145824754,21.126164089538634,6,0,0,0,0,67.0,4.204692619390966
476.6410000000005,4.178600000000003,1,4,58.64000000000001,7,2,4,6,35,0.5172413793103449,136.62209999999993,984.8485355466522,20.825549885719035,6,0,0,0,0,64.0,4.1588830833596715
609.503,6.758400000000004,3,5,121.79999999999998,9,3,1,12,40,0.2857142857142857,150.7204999999998,1542.247031793071,24.17642399654173,4,1,1,0,0,6.0,1.791759469228055
528.6340000000002,5.371720000000004,2,7,92.79000000000002,8,4,1,9,38,0.20689655172413793,149.44739999999976,1358.077743302665,21.793252629644833,5,1,1,0,0,20.0,2.995732273553991
497.63900000000024,1.6656999999999995,1,10,108.74000000000001,6,0,4,11,33,0.7272727272727273,126.21280000000004,860.2046105921559,21.201870828983193,4,0,0,0,0,150.0,5.0106352940962555
383.4950000000002,0.6602999999999999,2,7,93.44,4,0,4,9,25,0.6875,97.34260000000002,649.525795434798,15.717232771905017,4,0,0,0,0,4.79,1.5665304114228238
476.9680000000002,4.922800000000004,1,7,84.64999999999999,5,4,1,9,34,0.28,131.73369999999994,1307.1333657251362,19.78838779409765,5,0,0,0,0,23.99,3.177637076851603
387.35,2.1614999999999993,3,8,113.77000000000001,6,4,0,11,28,0.17647058823529413,95.32820000000001,1069.1344547086428,14.596017474995996,4,0,0,0,0,27.54,3.315639493300509
401.37700000000007,2.5515999999999996,3,8,113.77000000000001,7,4,0,11,29,0.2222222222222222,99.9452,1084.9834286027556,15.303124256182544,4,0,0,0,0,30.2,3.407841924380824
324.4240000000001,3.1732000000000014,1,4,45.59,4,2,3,4,24,0.45,95.02680000000007,740.7867629229706,14.058925674792736,5,0,0,0,0,6.17,1.8196988379172965
324.4240000000001,3.1732000000000014,1,4,45.59,4,2,3,4,24,0.45,95.02680000000007,740.7867629229706,14.058925674792736,5,0,0,0,0,72.44,4.282758633015213
365.91100000000006,4.502000000000003,2,4,57.78,6,3,0,7,23,0.25,98.62890000000002,748.0907780477988,14.89451049447516,3,0,0,0,0,150.0,5.0106352940962555
586.1970000000001,8.948000000000002,2,4,70.42,12,4,1,6,41,0.3142857142857143,171.2495999999996,1536.1102709689649,25.08877236153631,5,1,1,0,0,14.0,2.6390573296152584
586.1970000000001,8.948000000000002,2,4,70.42,12,4,1,6,41,0.3142857142857143,171.2495999999996,1536.1102709689649,25.08877236153631,5,1,1,0,0,43.65,3.776203282285611
172.191,1.3700999999999999,1,3,54.46,2,2,0,4,13,0.0,49.54770000000002,365.6852668422494,6.883092670827256,2,0,0,0,0,3.0,1.0986122886681098
411.473,4.628100000000003,3,4,82.69,8,3,0,6,30,0.2916666666666667,115.63440000000003,1023.8356010718339,16.994834207311158,3,0,0,0,0,3.0,1.0986122886681098
396.7120000000003,4.513700000000004,0,3,21.700000000000003,5,2,1,5,23,0.3333333333333333,96.02200000000003,614.9866120555981,15.145657179025967,3,0,0,0,0,54.95,4.006423680849631
393.4430000000001,2.9968000000000012,3,6,98.73999999999998,7,3,0,7,29,0.22727272727272727,113.85770000000001,1069.254600634134,16.522431266284688,3,0,0,0,0,65.0,4.174387269895637
440.4630000000001,4.028600000000002,2,7,118.81,7,5,0,9,33,0.125,122.01299999999999,1388.7525360152272,17.764844677386456,5,0,0,0,0,3.0,1.0986122886681098
507.5290000000003,4.284440000000003,2,9,124.74000000000001,4,6,0,10,38,0.10714285714285714,142.7101999999999,1901.5358354495665,20.55201794343486,6,1,0,0,0,39.81,3.684118137012226
507.5290000000003,4.284440000000003,2,9,124.74000000000001,4,6,0,10,38,0.10714285714285714,142.7101999999999,1901.5358354495665,20.55201794343486,6,1,0,0,0,44.67,3.7993021353640275
263.38399999999996,3.826400000000003,1,1,12.03,3,2,1,1,20,0.2631578947368421,85.91470000000005,569.9403664520747,12.024579547452825,3,0,0,0,0,144.0,4.969813299576001
613.8030000000003,2.8669000000000016,4,7,118.03000000000002,11,3,2,9,45,0.4722222222222222,174.06699999999952,1372.2955415370734,26.601723653333167,5,1,0,0,0,10.23,2.325324579963535
613.8030000000003,2.8669000000000016,4,7,118.03000000000002,11,3,2,9,45,0.4722222222222222,174.06699999999952,1372.2955415370734,26.601723653333167,5,1,0,0,0,53.7,3.983413001514819
308.3810000000001,3.7878000000000025,0,2,40.620000000000005,5,2,1,4,23,0.2631578947368421,90.87100000000005,608.199202860212,13.183097076573173,3,0,0,0,0,8.71,2.1644717908644115
414.47700000000015,3.9959000000000033,1,4,67.87,7,2,1,7,30,0.391304347826087,112.24570000000006,878.6613657458568,17.48275077781746,3,0,0,0,0,150.0,5.0106352940962555
384.6640000000001,2.7634000000000007,1,6,81.18,4,2,0,10,19,0.1111111111111111,76.42150000000002,663.813915271536,13.398567043895175,2,0,0,0,0,3.0,1.0986122886681098
385.2610000000001,4.0009200000000025,1,3,51.22,5,3,0,5,24,0.15789473684210525,97.96370000000003,840.5462386982448,14.838037173631346,3,0,0,0,0,51.29,3.937495801401177
336.391,3.247020000000002,1,4,60.45,6,3,0,5,25,0.2,96.81570000000004,855.8456353908965,14.282324451971277,3,0,0,0,0,120.23,4.789406574986818
370.587,5.885600000000005,0,4,6.48,4,2,2,4,25,0.42857142857142855,110.68000000000005,726.5682114170601,16.70535977441939,4,0,1,0,0,114.0,4.736198448394496
451.53000000000014,3.6606000000000023,3,5,99.77,8,4,1,7,34,0.18518518518518517,131.14209999999997,1288.5167336103664,18.569848422521297,5,0,0,0,0,150.0,5.0106352940962555
501.51400000000024,5.5408000000000035,2,6,98.78000000000002,8,4,1,9,37,0.17857142857142858,136.6893999999999,1426.4062367526008,20.208836313477107,5,1,1,0,0,3.16,1.1505720275988207
501.51400000000024,5.5408000000000035,2,6,98.78000000000002,8,4,1,9,37,0.17857142857142858,136.6893999999999,1426.4062367526008,20.208836313477107,5,1,1,0,0,6.76,1.9110228900548727
361.37300000000005,1.5439999999999998,1,6,75.00999999999999,2,2,2,8,26,0.4444444444444444,95.04130000000004,928.8902531557163,14.659148439902266,4,0,0,0,0,3.0,1.0986122886681098
379.2470000000001,2.6877000000000004,0,6,51.77000000000001,3,3,1,8,25,0.29411764705882354,98.04800000000002,941.8190305643669,14.872773322053419,4,0,0,0,0,24.55,3.2007118542405295
343.43,3.852400000000003,2,3,82.0,4,3,1,4,26,0.18181818181818182,103.3433,925.5321482318673,14.482335728988604,4,0,0,0,0,5.13,1.6351056591826783
343.43,3.852400000000003,2,3,82.0,4,3,1,4,26,0.18181818181818182,103.3433,925.5321482318673,14.482335728988604,4,0,0,0,0,3.0,1.0986122886681098
377.4300000000003,-0.3254999999999997,1,9,127.43,3,2,2,11,26,0.4666666666666667,96.39620000000004,887.7996515123382,15.107462810471093,4,0,0,0,0,3.0,1.0986122886681098
377.4300000000003,-0.3254999999999997,1,9,127.43,3,2,2,11,26,0.4666666666666667,96.39620000000004,887.7996515123382,15.107462810471093,4,0,0,0,0,5.37,1.6808279085207734
236.274,3.3872000000000018,1,1,46.330000000000005,0,2,1,3,18,0.0,73.53440000000003,582.4914995577616,9.706314847049708,3,0,0,0,0,5.25,1.6582280766035324
236.274,3.3872000000000018,1,1,46.330000000000005,0,2,1,3,18,0.0,73.53440000000003,582.4914995577616,9.706314847049708,3,0,0,0,0,19.95,2.9932291433358724
472.59200000000027,3.448500000000003,0,7,96.61,8,3,1,10,32,0.3181818181818182,123.06380000000003,1160.7860808019313,19.52567334608821,4,0,0,0,0,150.0,5.0106352940962555
441.57500000000016,1.9828999999999997,2,6,104.81,11,2,0,10,29,0.3684210526315789,116.51300000000005,947.3387605423254,18.385174068865652,2,0,0,0,0,13.18,2.578700529074361
441.57500000000016,1.9828999999999997,2,6,104.81,11,2,0,10,29,0.3684210526315789,116.51300000000005,947.3387605423254,18.385174068865652,2,0,0,0,0,4.68,1.5432981099295553
416.54300000000006,3.505600000000003,3,7,83.84000000000002,13,3,0,7,29,0.4090909090909091,115.92430000000003,837.1057435685155,17.288295153825505,3,0,0,0,0,150.0,5.0106352940962555
447.64300000000037,4.782600000000005,0,3,29.54,7,2,4,4,33,0.5517241379310345,131.6964,895.5692015209922,20.124408376441718,6,0,0,0,0,76.0,4.330733340286331
465.6330000000004,4.921700000000005,0,3,29.54,7,2,4,5,34,0.5517241379310345,131.6544,954.5426485777754,20.42502258026132,6,0,0,0,0,130.0,4.867534450455582
434.4990000000002,5.764620000000004,2,4,79.9,6,5,0,6,33,0.07407407407407407,129.23089999999996,1348.4833958221154,18.078284590958578,5,0,1,0,0,10.23,2.325324579963535
232.239,1.6993,2,5,85.44,2,2,0,5,17,0.16666666666666666,63.77670000000003,561.5051731603401,9.304781899062322,2,0,0,0,0,150.0,5.0106352940962555
422.4030000000002,3.126800000000002,1,4,70.08000000000001,6,2,1,9,30,0.3333333333333333,102.19730000000004,854.6564782436936,16.061721917555438,3,0,0,0,0,3.0,1.0986122886681098
280.37100000000004,2.6446000000000014,0,2,23.550000000000004,3,2,1,3,21,0.2777777777777778,84.06450000000004,559.5020101041704,12.11171207929278,3,0,0,0,0,150.0,5.0106352940962555
348.45000000000005,4.669400000000003,3,2,69.81,2,3,1,5,26,0.3333333333333333,104.45210000000004,945.5739180665303,15.388477601853927,4,0,0,0,0,20.42,3.01651481273652
213.28000000000006,2.8903000000000016,1,2,35.25,4,2,0,2,16,0.14285714285714285,66.49540000000003,411.5511153401613,9.095964544733219,2,0,0,0,0,150.0,5.0106352940962555
445.5070000000002,2.9476000000000013,0,5,70.58000000000001,4,1,3,10,30,0.7,105.37380000000006,891.7801516005608,17.89127927456162,4,0,0,0,0,141.0,4.948759890378168
402.5200000000002,1.8004799999999999,0,6,94.37,4,1,3,8,28,0.65,105.08680000000007,891.7801516005608,17.204599451033896,4,0,0,0,0,150.0,5.0106352940962555
477.30500000000006,4.433640000000004,1,4,60.330000000000005,5,3,0,8,30,0.18181818181818182,113.29320000000006,1151.3863250133588,18.14040709054786,3,0,0,0,0,3.0,1.0986122886681098
482.62800000000027,4.773280000000004,1,5,72.36,3,3,3,6,36,0.4666666666666667,142.0211999999999,1353.2646410935176,21.486200013244286,6,0,0,0,0,5.01,1.6114359150967734
294.807,4.174800000000003,1,3,41.99,4,2,0,5,19,0.2857142857142857,79.77470000000004,511.67577054142834,12.3329023299001,2,0,0,0,0,12.02,2.4865719291070616
549.6240000000004,2.9826000000000006,1,9,102.71,8,3,3,10,40,0.4666666666666667,151.2616999999998,1381.2957901911868,22.7788984828129,6,1,0,0,0,95.5,4.5591262474866845
